latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
31.06198,8.03489,20240519,33.63,41.46,25.98,14.5,1.65,98.38,18.63,0.1,4.21,11.2,4.27,4.92,8.25,0.01,0.1,2.02,0.0,0.0
31.06198,8.03489,20240520,32.28,39.93,25.26,13.5,1.84,98.46,18.62,0.1,3.97,11.21,4.03,5.47,9.36,0.01,0.1,2.73,0.0,0.0
31.31564,31.78061,20240518,24.54,29.01,21.8,60.69,2.16,101.46,18.64,0.34,10.93,11.18,11.29,2.82,5.21,0.0,0.34,0.88,0.0,0.0
31.31564,31.78061,20240519,24.35,27.0,22.22,65.62,2.3,101.2,18.63,0.34,11.84,11.19,12.27,2.06,4.22,0.0,0.34,0.23,0.0,0.0
31.31564,31.78061,20240520,25.69,30.31,22.52,59.88,2.16,100.92,18.62,0.34,11.54,11.21,12.08,4.59,6.38,0.0,0.34,1.96,0.0,0.0
-12.74977,-67.62807,20240518,25.15,29.41,21.69,89.5,4.24,99.15,14.65,0.69,17.88,8.21,18.13,0.88,1.33,4.02,0.73,0.44,0.0,0.02
-12.74977,-67.62807,20240519,25.15,28.9,21.89,89.0,4.25,99.22,14.64,0.68,17.76,8.18,17.94,0.97,1.36,4.02,0.72,0.47,0.0,0.02
-12.74977,-67.62807,20240520,23.52,26.51,21.22,83.56,3.42,99.27,14.63,0.68,15.08,8.15,15.26,0.85,1.57,4.02,0.72,0.08,0.0,0.0
27.76538,9.19188,20240518,33.57,42.27,24.45,21.19,2.16,94.87,18.64,0.45,6.59,11.13,6.59,3.95,6.77,0.01,0.45,0.41,0.0,0.0
27.76538,9.19188,20240519,35.39,42.98,28.45,22.94,2.05,94.76,18.63,0.45,8.12,11.14,8.12,4.76,8.07,0.01,0.45,2.01,0.0,0.0
27.76538,9.19188,20240520,32.84,39.31,28.51,23.0,2.22,94.9,18.62,0.45,7.26,11.15,7.32,3.98,8.28,0.01,0.45,1.3,0.0,0.45
49.11809,43.74122,20240518,13.56,19.32,5.24,61.56,1.39,100.49,21.3,0.4,5.55,10.87,5.74,3.22,4.17,0.06,0.45,1.69,0.0,0.2
49.11809,43.74122,20240519,15.84,20.18,11.1,63.62,1.68,100.41,21.29,0.4,6.71,10.91,6.96,2.13,3.13,0.06,0.45,1.34,0.0,1.68
49.11809,43.74122,20240520,17.12,23.62,9.87,55.44,1.44,100.61,21.28,0.4,5.92,10.95,6.29,2.27,3.09,0.06,0.45,1.59,0.0,0.01
-14.14667,-65.22149,20240518,27.51,33.94,21.73,73.88,4.06,99.6,15.98,0.68,15.75,7.96,16.42,1.37,2.23,0.07,0.67,0.2,0.0,0.15
-14.14667,-65.22149,20240519,25.73,30.9,21.8,72.94,4.2,99.76,15.97,0.67,14.65,7.93,14.89,4.1,5.73,0.07,0.66,2.01,0.0,0.01
-14.14667,-65.22149,20240520,24.3,31.19,18.45,66.62,3.23,99.71,15.96,0.66,12.02,7.9,12.51,3.19,5.49,0.07,0.66,1.16,0.0,0.0
-14.0471,-65.2708,20240518,27.51,33.94,21.73,73.88,4.06,99.6,15.98,0.68,15.75,7.96,16.42,1.37,2.23,0.07,0.67,0.2,0.0,0.15
-14.0471,-65.2708,20240519,25.73,30.9,21.8,72.94,4.2,99.76,15.97,0.67,14.65,7.93,14.89,4.1,5.73,0.07,0.66,2.01,0.0,0.01
-14.0471,-65.2708,20240520,24.3,31.19,18.45,66.62,3.23,99.71,15.96,0.66,12.02,7.9,12.51,3.19,5.49,0.07,0.66,1.16,0.0,0.0
-14.13996,-65.21602,20240518,27.51,33.94,21.73,73.88,4.06,99.6,15.98,0.68,15.75,7.96,16.42,1.37,2.23,0.07,0.67,0.2,0.0,0.15
-14.13996,-65.21602,20240519,25.73,30.9,21.8,72.94,4.2,99.76,15.97,0.67,14.65,7.93,14.89,4.1,5.73,0.07,0.66,2.01,0.0,0.01
-14.13996,-65.21602,20240520,24.3,31.19,18.45,66.62,3.23,99.71,15.96,0.66,12.02,7.9,12.51,3.19,5.49,0.07,0.66,1.16,0.0,0.0
-7.31785,-43.32644,20240518,29.34,36.08,23.83,46.25,3.93,97.82,15.98,0.38,11.6,8.8,11.78,3.77,6.77,0.07,0.41,2.09,0.0,0.0
-7.31785,-43.32644,20240519,30.05,36.87,24.3,49.75,4.06,97.81,15.97,0.38,13.06,8.77,13.12,4.55,6.62,0.07,0.41,2.56,0.0,0.09
-7.31785,-43.32644,20240520,29.42,37.05,23.35,47.06,3.54,97.83,15.96,0.38,11.47,8.75,11.66,4.46,7.3,0.07,0.41,2.45,0.0,0.16
-11.14331,-45.73575,20240518,25.98,34.26,18.74,45.69,1.81,94.08,15.98,0.38,9.46,8.33,9.77,3.18,4.95,0.07,0.45,2.02,0.0,0.0
-11.14331,-45.73575,20240519,26.89,34.54,20.35,52.69,3.0,94.04,15.97,0.38,11.78,8.3,12.02,3.41,5.25,0.07,0.45,2.34,0.0,1.71
-11.14331,-45.73575,20240520,27.08,34.24,21.57,52.44,2.08,94.04,15.96,0.38,11.72,8.28,11.9,3.72,5.24,0.07,0.45,2.3,0.0,0.07
5.78444,5.42576,20240518,27.52,31.24,25.05,91.38,5.42,100.62,17.31,0.79,20.57,10.05,20.94,2.11,3.07,1.08,0.89,1.38,0.0,10.28
5.78444,5.42576,20240519,27.34,30.07,25.51,93.56,5.23,100.56,17.3,0.8,21.06,10.04,21.3,1.87,3.05,1.08,0.89,1.27,0.0,10.35
5.78444,5.42576,20240520,27.82,31.47,25.04,89.5,5.48,100.63,17.29,0.8,20.39,10.03,20.81,1.7,2.39,1.08,0.89,1.28,0.0,9.04
38.06323,22.57018,20240518,21.62,29.1,16.65,56.56,2.61,94.73,19.97,0.43,8.91,11.15,9.34,1.33,3.29,0.06,0.43,0.48,0.0,0.04
38.06323,22.57018,20240519,22.38,30.13,15.11,58.75,2.39,94.42,19.96,0.43,9.46,11.18,9.77,1.66,2.88,0.06,0.43,0.49,0.0,0.0
38.06323,22.57018,20240520,23.17,31.17,16.23,57.56,2.56,94.45,19.95,0.42,9.77,11.21,10.07,1.45,3.06,0.06,0.42,0.12,0.0,0.0
-13.17745,-67.50481,20240518,25.41,29.71,22.1,88.19,4.18,99.24,14.65,0.67,17.7,8.08,18.01,1.0,1.5,3.31,0.7,0.48,0.0,0.03
-13.17745,-67.50481,20240519,25.34,29.2,21.89,86.75,4.25,99.32,14.64,0.66,17.4,8.05,17.7,1.17,1.75,3.31,0.7,0.65,0.0,0.06
-13.17745,-67.50481,20240520,23.66,26.8,21.3,81.19,3.6,99.37,14.63,0.66,14.59,8.03,14.95,1.0,1.91,3.31,0.7,0.16,0.0,0.0
-9.90285,-52.20932,20240518,24.76,31.12,20.19,76.44,2.35,97.85,15.98,0.67,14.1,8.57,14.77,0.95,1.59,4.52,0.7,0.3,0.0,2.09
-9.90285,-52.20932,20240519,25.35,32.21,19.11,75.62,2.09,97.86,15.97,0.67,14.83,8.54,15.08,0.79,1.04,4.52,0.69,0.34,0.0,0.11
-9.90285,-52.20932,20240520,26.12,32.69,19.87,73.0,2.51,97.8,15.96,0.66,14.71,8.52,15.14,0.84,1.21,4.52,0.68,0.59,0.0,0.02
-13.43713,-44.02797,20240518,27.3,35.43,19.28,47.44,1.95,95.59,15.98,0.59,10.5,8.08,10.5,2.97,4.3,0.07,0.61,2.05,0.0,0.04
-13.43713,-44.02797,20240519,27.18,33.57,22.11,54.44,2.41,95.56,15.97,0.59,12.15,8.06,12.21,3.53,4.69,0.07,0.61,2.32,0.0,0.13
-13.43713,-44.02797,20240520,27.25,35.55,19.98,39.56,1.48,95.56,15.96,0.59,8.79,8.03,8.85,3.79,5.55,0.07,0.61,2.1,0.0,0.0
-8.07009,-45.47565,20240518,29.96,37.38,23.63,41.31,3.09,96.92,15.98,0.34,10.62,8.68,10.8,3.95,7.37,0.07,0.44,2.09,0.0,0.0
-8.07009,-45.47565,20240519,30.19,37.68,23.33,44.44,3.84,96.89,15.97,0.34,11.72,8.66,11.9,3.66,6.7,0.07,0.44,2.2,0.0,0.26
-8.07009,-45.47565,20240520,29.62,36.85,23.04,51.62,2.98,96.91,15.96,0.34,12.82,8.64,13.0,4.05,6.95,0.07,0.44,2.27,0.0,0.87
51.61058,40.81489,20240518,13.03,17.83,8.78,81.06,1.8,99.97,21.3,0.7,7.14,10.79,7.45,3.11,5.11,0.06,0.69,1.34,0.0,1.19
51.61058,40.81489,20240519,13.51,18.85,6.08,73.5,1.48,100.09,21.29,0.69,6.41,10.84,6.96,2.45,3.39,0.06,0.68,1.26,0.0,0.03
51.61058,40.81489,20240520,16.51,22.08,9.68,67.56,1.59,100.13,21.28,0.68,7.08,10.88,7.75,1.97,2.72,0.07,0.68,1.18,0.0,0.01
28.56086,7.46326,20240518,34.51,42.69,25.87,20.25,2.28,96.1,17.31,0.29,6.65,11.15,6.71,4.41,5.52,0.01,0.29,2.4,0.0,0.0
28.56086,7.46326,20240519,34.96,42.43,28.33,15.38,2.34,96.02,18.63,0.29,4.94,11.16,5.0,3.88,5.91,0.01,0.29,2.64,0.0,0.0
28.56086,7.46326,20240520,32.83,38.99,26.27,20.12,2.09,96.15,18.62,0.29,6.1,11.17,6.1,5.98,9.06,0.01,0.29,2.99,0.0,0.1
-14.85725,-61.84981,20240518,27.64,34.37,21.93,58.44,3.62,98.33,15.98,0.46,13.0,7.96,13.31,0.68,1.48,4.54,0.49,0.1,0.0,0.0
-14.85725,-61.84981,20240519,25.97,30.95,22.48,59.31,2.76,98.54,15.97,0.46,12.39,7.93,12.39,1.27,1.75,4.54,0.49,0.83,0.0,0.0
-14.85725,-61.84981,20240520,24.94,31.98,19.23,55.81,2.7,98.42,15.96,0.45,10.74,7.9,10.99,0.99,1.55,4.54,0.49,0.36,0.0,0.0
-11.04349,-52.46184,20240518,23.79,29.94,18.16,80.0,1.85,97.7,14.65,0.52,14.34,8.33,14.95,0.85,1.38,4.55,0.59,0.25,0.0,1.48
-11.04349,-52.46184,20240519,24.4,29.88,19.51,84.12,1.67,97.71,14.64,0.52,16.17,8.3,16.42,0.8,1.16,4.55,0.58,0.45,0.0,0.01
-11.04349,-52.46184,20240520,24.54,30.23,19.02,80.06,1.73,97.65,14.63,0.52,15.26,8.28,15.62,0.73,1.05,4.55,0.57,0.2,0.0,0.02
-7.24731,-44.93822,20240518,29.97,37.4,23.02,43.19,3.68,97.63,15.98,0.36,11.17,8.8,11.29,3.84,7.7,0.08,0.44,2.3,0.0,0.0
-7.24731,-44.93822,20240519,30.48,37.51,24.01,47.0,3.95,97.59,15.97,0.36,12.63,8.77,12.76,3.75,6.13,0.08,0.44,1.91,0.0,0.67
-7.24731,-44.93822,20240520,29.43,36.66,23.04,53.75,3.22,97.63,15.96,0.36,13.12,8.75,13.37,3.96,6.59,0.08,0.44,2.27,0.0,1.65
-8.42329,-46.34528,20240518,29.19,36.35,22.8,44.25,2.77,96.21,15.98,0.39,10.74,8.68,11.23,3.46,6.64,0.07,0.51,1.54,0.0,0.0
-8.42329,-46.34528,20240519,29.31,36.54,22.26,46.12,3.72,96.19,15.97,0.38,11.54,8.66,11.9,3.02,5.73,0.07,0.51,1.79,0.0,0.02
-8.42329,-46.34528,20240520,29.51,35.91,23.59,50.31,2.98,96.2,15.96,0.38,12.76,8.64,13.0,3.48,6.37,0.07,0.51,1.76,0.0,0.1
53.45033,48.04824,20240518,10.56,14.31,6.73,79.5,1.53,99.55,21.3,0.77,6.04,10.7,6.23,4.62,6.41,0.06,0.79,2.59,0.0,0.57
53.45033,48.04824,20240519,10.63,15.87,4.63,70.31,0.9,99.79,21.29,0.76,5.13,10.75,5.43,3.88,5.5,0.06,0.79,2.43,0.0,0.0
53.45033,48.04824,20240520,12.79,19.59,4.18,63.69,0.92,99.77,21.28,0.76,5.07,10.8,5.62,2.14,3.64,0.06,0.78,0.88,0.0,0.0
-8.99245,-49.82733,20240518,27.22,33.96,20.55,64.38,2.48,98.99,15.98,0.59,13.61,8.68,14.22,1.41,2.02,3.08,0.66,0.84,0.0,0.14
-8.99245,-49.82733,20240519,28.29,34.74,22.69,65.5,2.99,98.96,15.97,0.59,14.47,8.66,15.26,1.38,2.01,3.08,0.66,0.64,0.0,0.02
-8.99245,-49.82733,20240520,28.26,33.96,22.64,65.5,3.61,98.95,15.96,0.59,14.89,8.63,15.56,1.24,1.72,3.08,0.66,0.58,0.0,0.0
38.06067,22.56466,20240518,21.62,29.1,16.65,56.56,2.61,94.73,19.97,0.43,8.91,11.15,9.34,1.33,3.29,0.06,0.43,0.48,0.0,0.04
38.06067,22.56466,20240519,22.38,30.13,15.11,58.75,2.39,94.42,19.96,0.43,9.46,11.18,9.77,1.66,2.88,0.06,0.43,0.49,0.0,0.0
38.06067,22.56466,20240520,23.17,31.17,16.23,57.56,2.56,94.45,19.95,0.42,9.77,11.21,10.07,1.45,3.06,0.06,0.42,0.12,0.0,0.0
53.44749,48.05568,20240518,10.56,14.31,6.73,79.5,1.53,99.55,21.3,0.77,6.04,10.7,6.23,4.62,6.41,0.06,0.79,2.59,0.0,0.57
53.44749,48.05568,20240519,10.63,15.87,4.63,70.31,0.9,99.79,21.29,0.76,5.13,10.75,5.43,3.88,5.5,0.06,0.79,2.43,0.0,0.0
53.44749,48.05568,20240520,12.79,19.59,4.18,63.69,0.92,99.77,21.28,0.76,5.07,10.8,5.62,2.14,3.64,0.06,0.78,0.88,0.0,0.0
-15.26909,20.75367,20240518,20.3,29.82,12.23,31.31,0.88,88.81,14.65,0.24,4.76,7.83,4.88,4.21,6.48,0.09,0.25,3.12,0.0,0.0
-15.26909,20.75367,20240519,20.19,30.58,11.15,24.0,0.8,88.79,14.64,0.24,3.54,7.8,3.66,4.31,6.37,0.09,0.25,3.08,0.0,0.0
-15.26909,20.75367,20240520,20.28,30.06,11.85,29.0,0.99,88.83,14.63,0.24,4.27,7.77,4.33,4.61,6.96,0.09,0.25,3.15,0.0,0.0
45.375,30.92885,20240518,14.09,14.26,13.98,81.06,1.77,102.01,19.97,0.47,7.75,11.0,8.0,3.27,4.36,0.0,0.55,0.98,0.0,0.25
45.375,30.92885,20240519,14.46,14.65,14.27,79.81,1.71,101.85,21.29,0.47,7.87,11.04,8.06,3.09,3.98,0.0,0.55,2.08,0.0,0.0
45.375,30.92885,20240520,16.01,16.88,14.82,74.88,1.71,101.82,21.28,0.47,7.81,11.08,8.36,2.57,4.16,0.0,0.55,0.56,0.0,0.0
-13.20595,-67.54256,20240518,25.41,29.71,22.1,88.19,4.18,99.24,14.65,0.67,17.7,8.08,18.01,1.0,1.5,3.31,0.7,0.48,0.0,0.03
-13.20595,-67.54256,20240519,25.34,29.2,21.89,86.75,4.25,99.32,14.64,0.66,17.4,8.05,17.7,1.17,1.75,3.31,0.7,0.65,0.0,0.06
-13.20595,-67.54256,20240520,23.66,26.8,21.3,81.19,3.6,99.37,14.63,0.66,14.59,8.03,14.95,1.0,1.91,3.31,0.7,0.16,0.0,0.0
-7.91385,-42.76727,20240518,29.83,36.76,23.8,45.75,4.12,97.96,15.98,0.38,11.72,8.8,11.84,3.79,6.37,0.16,0.44,2.43,0.0,0.0
-7.91385,-42.76727,20240519,29.95,36.91,24.12,50.75,4.22,97.97,15.97,0.38,13.12,8.77,13.18,4.53,6.59,0.16,0.44,2.78,0.0,0.0
-7.91385,-42.76727,20240520,29.77,37.4,23.65,44.5,3.81,97.99,15.96,0.38,11.05,8.75,11.11,4.37,6.62,0.16,0.44,2.97,0.0,0.0
57.71119,18.80676,20240518,14.89,19.06,11.59,70.31,1.63,101.71,22.63,0.68,6.77,10.53,7.2,2.2,3.49,0.58,0.7,1.1,0.0,0.01
57.71119,18.80676,20240519,15.39,19.88,11.94,75.06,1.73,101.26,22.62,0.67,7.69,10.58,8.0,1.85,2.48,0.58,0.69,1.34,0.0,0.0
57.71119,18.80676,20240520,12.59,14.28,10.47,84.0,1.59,101.65,22.61,0.67,7.39,10.63,7.51,4.38,5.74,0.58,0.69,0.93,0.0,0.14
50.0242,36.78403,20240518,14.24,19.16,7.69,76.69,1.82,99.93,19.97,0.66,7.26,10.83,7.69,2.27,2.95,0.06,0.66,1.75,0.0,1.1
50.0242,36.78403,20240519,15.31,19.99,9.44,70.06,1.72,99.92,19.96,0.66,6.96,10.87,7.45,1.62,2.26,0.06,0.66,1.13,0.0,0.14
50.0242,36.78403,20240520,17.4,22.16,10.01,64.44,1.73,100.05,19.95,0.65,7.26,10.92,7.81,1.45,2.27,0.07,0.65,0.59,0.0,0.05
51.59538,43.29498,20240518,11.98,17.15,6.15,82.62,1.77,99.94,21.3,0.65,6.9,10.79,7.14,3.09,4.07,0.06,0.65,2.29,0.0,1.23
51.59538,43.29498,20240519,13.45,18.57,8.29,73.38,1.41,100.08,21.29,0.64,6.41,10.84,6.9,2.78,3.54,0.06,0.65,2.0,0.0,0.28
51.59538,43.29498,20240520,15.57,21.59,7.33,61.81,1.39,100.15,21.28,0.63,6.04,10.88,6.65,1.74,2.27,0.06,0.64,0.8,0.0,0.0
-3.92984,-49.98731,20240518,26.79,29.65,24.48,89.06,5.42,99.95,15.98,0.85,19.35,9.23,19.65,0.85,1.2,3.97,0.88,0.45,0.0,2.56
-3.92984,-49.98731,20240519,27.05,29.55,25.11,89.12,5.18,99.93,15.97,0.85,19.78,9.21,20.08,0.93,1.31,3.97,0.88,0.33,0.0,12.39
-3.92984,-49.98731,20240520,26.63,28.41,25.44,92.62,5.03,99.91,15.96,0.88,20.14,9.19,20.39,0.7,1.44,3.97,0.88,0.12,0.0,15.52
-14.76896,-58.22411,20240518,26.55,32.98,22.35,66.69,1.69,96.5,15.98,0.6,13.67,7.96,14.34,1.95,2.34,0.61,0.62,1.48,0.0,3.56
-14.76896,-58.22411,20240519,24.55,29.99,21.09,70.69,1.9,96.69,15.97,0.6,13.49,7.93,13.79,2.53,3.95,0.61,0.62,1.69,0.0,0.0
-14.76896,-58.22411,20240520,23.37,30.55,17.73,63.25,1.88,96.57,15.96,0.59,10.68,7.9,11.23,2.26,3.2,0.61,0.62,1.59,0.0,0.0
-12.72797,-65.76085,20240518,27.21,33.04,22.37,79.25,4.31,99.51,15.98,0.68,17.09,8.21,17.52,1.32,1.89,0.82,0.67,0.47,0.0,0.09
-12.72797,-65.76085,20240519,27.47,32.64,23.42,74.88,4.16,99.57,15.97,0.67,16.48,8.18,16.91,2.61,4.3,0.82,0.66,1.08,0.0,0.04
-12.72797,-65.76085,20240520,25.58,31.74,20.48,71.56,3.0,99.58,15.96,0.66,13.98,8.15,14.47,2.52,4.27,0.82,0.66,1.25,0.0,0.0
-14.57761,-62.42277,20240518,27.92,34.12,22.21,59.69,3.9,98.95,15.98,0.42,13.55,7.96,13.79,0.67,1.54,4.55,0.49,0.12,0.0,0.01
-14.57761,-62.42277,20240519,27.19,32.58,23.65,58.12,3.09,99.11,15.97,0.42,12.88,7.93,12.94,1.09,1.72,4.55,0.49,0.73,0.0,0.0
-14.57761,-62.42277,20240520,26.39,32.58,21.04,54.0,2.77,99.02,15.96,0.42,11.29,7.9,11.54,0.83,1.54,4.55,0.49,0.15,0.0,0.0
33.86018,12.05517,20240518,22.06,23.33,21.26,82.44,3.28,101.04,18.64,-999.0,13.12,11.19,13.61,3.31,5.77,0.0,-999.0,0.98,-999.0,0.0
33.86018,12.05517,20240519,20.92,21.55,20.51,92.5,2.53,100.69,18.63,-999.0,14.16,11.21,14.28,5.7,7.51,0.0,-999.0,3.22,-999.0,0.11
33.86018,12.05517,20240520,21.31,23.4,20.33,88.62,2.0,100.63,18.62,-999.0,13.55,11.22,13.98,2.26,7.26,0.0,-999.0,0.41,-999.0,0.02
-12.36273,-66.16614,20240518,25.97,30.4,21.87,84.0,4.2,99.44,15.98,0.75,17.09,8.21,17.64,1.14,1.55,1.52,0.74,0.32,0.0,0.06
-12.36273,-66.16614,20240519,26.23,30.53,22.56,81.69,4.27,99.49,15.97,0.74,16.91,8.18,17.46,2.04,3.56,1.52,0.73,0.05,0.0,0.06
-12.36273,-66.16614,20240520,24.19,28.9,20.35,77.88,3.2,99.52,15.96,0.73,14.16,8.15,14.71,2.1,3.58,1.52,0.73,0.39,0.0,0.0
-2.4694,-49.16072,20240518,26.31,27.4,25.24,94.38,5.67,100.91,15.98,0.99,19.96,9.33,20.2,0.92,1.62,3.3,0.97,0.17,0.0,6.68
-2.4694,-49.16072,20240519,27.04,29.52,25.22,90.94,5.31,100.88,15.97,0.98,20.02,9.31,20.2,1.27,1.77,3.3,0.96,0.79,0.0,0.61
-2.4694,-49.16072,20240520,27.39,30.19,25.55,89.62,4.87,100.85,15.96,0.98,19.96,9.29,20.32,1.17,1.62,3.3,0.96,0.45,0.0,4.3
-11.16503,-45.73949,20240518,25.98,34.26,18.74,45.69,1.81,94.08,15.98,0.38,9.46,8.33,9.77,3.18,4.95,0.07,0.45,2.02,0.0,0.0
-11.16503,-45.73949,20240519,26.89,34.54,20.35,52.69,3.0,94.04,15.97,0.38,11.78,8.3,12.02,3.41,5.25,0.07,0.45,2.34,0.0,1.71
-11.16503,-45.73949,20240520,27.08,34.24,21.57,52.44,2.08,94.04,15.96,0.38,11.72,8.28,11.9,3.72,5.24,0.07,0.45,2.3,0.0,0.07
-13.97355,-65.23943,20240518,27.51,33.94,21.73,73.88,4.2,99.6,15.98,0.68,15.75,8.08,16.42,1.37,2.23,0.07,0.67,0.2,0.0,0.15
-13.97355,-65.23943,20240519,25.73,30.9,21.8,72.94,4.12,99.76,15.97,0.67,14.65,8.05,14.89,4.1,5.73,0.07,0.66,2.01,0.0,0.01
-13.97355,-65.23943,20240520,24.3,31.19,18.45,66.62,3.02,99.71,15.96,0.66,12.02,8.03,12.51,3.19,5.49,0.07,0.66,1.16,0.0,0.0
64.35881,-21.7868,20240518,3.37,6.02,0.76,75.75,0.59,99.91,25.3,0.88,3.42,10.22,3.66,4.98,7.04,0.19,0.85,3.31,2.34,0.33
64.35881,-21.7868,20240519,4.22,7.39,1.05,87.31,1.32,98.94,25.28,0.88,4.52,10.29,4.58,7.45,9.29,0.19,0.85,4.83,0.78,10.56
64.35881,-21.7868,20240520,6.12,7.66,2.4,80.94,0.84,98.47,25.27,0.88,4.64,10.36,4.82,6.33,8.38,0.2,0.85,3.17,0.0,0.88
-9.2302,-45.73598,20240518,29.25,36.93,22.85,39.62,2.62,95.96,15.98,0.34,9.89,8.57,10.07,3.88,6.8,0.07,0.46,2.02,0.0,0.0
-9.2302,-45.73598,20240519,29.78,37.29,22.97,42.31,3.78,95.93,15.97,0.34,11.17,8.54,11.23,3.63,6.08,0.07,0.46,2.58,0.0,0.09
-9.2302,-45.73598,20240520,29.53,36.24,23.35,44.44,2.78,95.95,15.96,0.34,11.47,8.52,11.54,3.92,6.49,0.07,0.46,2.23,0.0,0.09
51.39064,45.61213,20240518,11.54,15.75,6.12,82.75,1.72,99.73,21.3,0.57,6.77,10.79,7.02,2.77,3.91,0.05,0.59,1.55,0.0,1.12
