latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR,wild_fire_occurred
-14.89406573777471,20.458230404624288,20240518,20.33,29.98,12.25,31.75,0.99,88.71,14.65,0.24,4.88,7.96,4.94,3.76,5.71,0.42,0.25,2.84,0.0,0.0,0
-14.89406573777471,20.458230404624288,20240519,20.27,30.62,11.27,26.19,0.98,88.68,14.64,0.23,3.91,7.93,4.03,3.79,5.62,0.42,0.25,2.8,0.0,0.0,0
-14.89406573777471,20.458230404624288,20240520,20.52,30.06,12.7,29.0,1.11,88.72,14.63,0.23,4.46,7.9,4.52,4.25,6.53,0.42,0.24,3.04,0.0,0.0,0
4.517357716529638,25.727710848187584,20240518,27.86,33.66,23.3,73.19,4.73,93.9,17.31,0.62,17.4,9.97,17.7,2.82,4.07,0.08,0.67,1.88,0.0,3.85,0
4.517357716529638,25.727710848187584,20240519,25.6,29.48,23.19,84.0,4.62,93.97,17.3,0.63,17.82,9.96,18.19,2.33,4.11,0.08,0.67,1.66,0.0,4.21,0
4.517357716529638,25.727710848187584,20240520,25.83,30.17,21.94,82.31,4.87,94.01,17.29,0.65,17.33,9.95,18.07,1.94,3.23,0.08,0.67,0.73,0.0,12.21,0
-30.999996913020997,26.463859765611417,20240518,13.52,21.88,8.48,61.56,0.96,85.66,14.65,0.49,6.29,5.7,6.59,2.85,5.48,0.05,0.5,1.13,0.0,0.0,0
-30.999996913020997,26.463859765611417,20240519,12.72,22.38,5.47,57.38,0.83,85.68,14.64,0.49,5.37,5.66,5.55,4.22,6.98,0.05,0.49,2.91,0.0,0.0,0
-30.999996913020997,26.463859765611417,20240520,12.75,23.26,5.83,56.12,0.89,85.8,14.63,0.49,5.25,5.63,5.49,4.15,5.97,0.05,0.49,3.22,0.0,0.0,0
28.235713048737964,-13.105188182592164,20240518,19.5,20.67,18.57,80.56,2.34,101.6,18.64,0.1,10.99,11.15,11.23,5.3,5.7,0.0,0.1,4.84,0.0,0.12,0
28.235713048737964,-13.105188182592164,20240519,19.32,20.51,18.08,75.5,1.91,101.68,18.63,0.1,10.07,11.16,10.44,6.12,6.63,0.0,0.1,5.02,0.0,0.05,0
28.235713048737964,-13.105188182592164,20240520,19.35,20.6,18.3,73.44,1.55,101.8,18.62,0.1,9.77,11.17,10.13,7.0,7.76,0.0,0.1,6.57,0.0,0.01,0
-10.00697799092465,-41.893613527738665,20240518,28.02,35.35,21.35,53.12,3.52,95.72,15.98,0.39,11.9,8.45,12.21,3.98,5.95,0.05,0.39,1.97,0.0,0.04,0
-10.00697799092465,-41.893613527738665,20240519,27.72,33.73,22.55,57.06,3.22,95.73,15.97,0.39,12.94,8.42,13.18,5.26,7.54,0.05,0.39,3.17,0.0,0.82,0
-10.00697799092465,-41.893613527738665,20240520,27.7,34.82,21.08,53.19,2.78,95.75,15.96,0.39,11.9,8.4,12.15,4.97,6.58,0.05,0.39,3.04,0.0,0.01,0
-8.748264985073778,21.87964758724453,20240518,24.37,33.23,16.97,54.31,2.33,91.08,17.31,0.45,10.13,8.69,10.5,3.62,6.14,0.06,0.52,2.2,0.0,0.0,0
-8.748264985073778,21.87964758724453,20240519,24.8,33.66,17.48,53.75,2.21,91.02,15.97,0.45,10.19,8.66,10.5,3.87,6.29,0.06,0.52,2.57,0.0,0.0,0
-8.748264985073778,21.87964758724453,20240520,24.65,32.48,17.27,55.5,2.19,91.07,15.96,0.44,10.86,8.64,11.11,4.33,7.53,0.06,0.52,2.35,0.0,0.0,0
-30.111474490241022,-55.40459788177809,20240518,10.08,15.88,5.34,83.75,1.49,100.63,14.65,0.83,6.23,5.69,6.35,3.23,4.54,0.81,0.81,2.12,0.0,0.0,0
-30.111474490241022,-55.40459788177809,20240519,11.04,17.05,6.94,82.0,1.2,100.73,14.64,0.82,6.41,5.66,6.59,2.31,2.94,0.81,0.81,1.87,0.0,0.01,0
-30.111474490241022,-55.40459788177809,20240520,10.59,17.23,6.2,87.25,0.77,100.46,14.63,0.82,6.9,5.62,7.02,2.3,2.88,0.81,0.8,1.68,0.0,0.04,0
32.758927205682866,10.24076152495175,20240518,29.24,36.71,22.21,46.25,2.65,97.5,18.64,0.47,10.62,11.18,11.05,3.86,5.53,0.01,0.47,0.57,0.0,0.0,0
32.758927205682866,10.24076152495175,20240519,30.47,39.19,23.73,28.06,1.84,97.17,18.63,0.47,6.41,11.2,6.84,5.61,10.45,0.01,0.47,0.65,0.0,0.0,0
32.758927205682866,10.24076152495175,20240520,29.52,39.12,20.59,24.12,1.77,97.19,18.62,0.46,5.19,11.22,5.37,6.64,11.26,0.01,0.47,2.78,0.0,0.0,0
14.997875912580229,0.1707635994432479,20240518,37.61,44.84,30.19,22.75,2.86,97.62,17.31,0.29,8.97,10.66,8.97,3.32,4.59,0.01,0.29,2.1,0.0,0.0,0
14.997875912580229,0.1707635994432479,20240519,38.15,44.8,32.35,24.25,2.31,97.48,17.3,0.29,10.01,10.66,10.01,3.23,4.16,0.01,0.29,2.45,0.0,0.0,0
14.997875912580229,0.1707635994432479,20240520,37.8,44.63,30.98,29.69,2.75,97.53,17.29,0.29,11.84,10.65,11.84,4.07,6.55,0.01,0.29,2.49,0.0,0.0,0
-27.82757518517403,23.188705431410327,20240518,18.79,26.46,13.98,29.69,0.78,87.17,14.65,0.26,4.27,6.15,4.46,2.14,3.23,0.04,0.27,0.17,0.0,0.0,0
-27.82757518517403,23.188705431410327,20240519,18.46,25.4,13.23,28.69,0.71,87.16,14.64,0.26,4.09,6.12,4.21,2.29,3.73,0.04,0.27,0.66,0.0,0.0,0
-27.82757518517403,23.188705431410327,20240520,17.62,26.67,10.87,31.12,0.72,87.23,14.63,0.26,4.09,6.08,4.21,3.4,4.01,0.04,0.27,2.58,0.0,0.0,0
1.548207996220981,-61.79651591930069,20240518,24.83,26.48,23.54,95.44,5.74,98.43,15.98,0.71,18.92,9.71,19.17,0.46,0.95,4.17,0.69,0.04,0.0,46.51,0
1.548207996220981,-61.79651591930069,20240519,23.77,25.2,22.9,96.31,5.98,98.48,15.97,0.73,18.01,9.7,18.13,0.66,1.04,4.17,0.7,0.24,0.0,3.78,0
1.548207996220981,-61.79651591930069,20240520,24.96,27.96,22.11,91.44,5.71,98.29,15.96,0.71,18.31,9.68,18.43,0.7,1.13,4.17,0.7,0.22,0.0,1.08,0
-20.55844939893389,-66.41824930284095,20240518,4.51,13.87,-2.16,39.31,0.34,64.18,14.65,0.39,2.81,7.16,2.93,7.3,13.4,0.02,0.39,3.68,0.0,0.0,0
-20.55844939893389,-66.41824930284095,20240519,4.18,16.15,-5.63,30.0,0.19,64.21,14.64,0.39,1.71,7.12,1.95,4.06,7.32,0.02,0.39,1.97,0.0,0.0,0
-20.55844939893389,-66.41824930284095,20240520,3.57,14.7,-4.79,26.62,0.26,64.09,14.63,0.39,1.53,7.09,1.71,5.71,8.96,0.02,0.39,3.76,0.0,0.0,0
-27.187017658501663,27.59668701804145,20240518,16.06,25.82,8.24,42.94,0.88,86.42,14.65,0.56,5.07,6.15,5.19,3.09,4.54,0.05,0.57,1.15,0.0,0.0,0
-27.187017658501663,27.59668701804145,20240519,17.16,25.68,11.17,39.5,0.8,86.46,14.64,0.56,5.0,6.12,5.19,1.83,2.56,0.05,0.57,0.09,0.0,0.0,0
-27.187017658501663,27.59668701804145,20240520,16.04,25.33,8.39,37.56,0.71,86.58,14.63,0.56,4.27,6.08,4.46,2.34,3.31,0.05,0.57,0.59,0.0,0.0,0
-26.39062947277628,15.590604867726045,20240518,24.92,35.02,18.51,22.44,1.13,95.67,14.65,0.13,4.27,6.3,4.33,3.91,6.56,0.01,0.14,2.26,0.0,0.0,0
-26.39062947277628,15.590604867726045,20240519,24.14,32.93,18.55,22.38,1.0,95.61,14.64,0.13,4.09,6.27,4.09,4.11,6.84,0.01,0.14,1.58,0.0,0.16,0
-26.39062947277628,15.590604867726045,20240520,24.44,34.44,18.01,18.88,0.94,95.6,14.63,0.13,3.54,6.23,3.54,4.65,7.52,0.01,0.14,0.8,0.0,0.0,0
-23.23510038454936,-54.53423261122275,20240518,22.63,30.32,16.31,70.0,3.95,97.54,14.65,0.52,11.84,6.73,11.96,4.21,6.24,0.07,0.53,1.93,0.0,4.01,0
-23.23510038454936,-54.53423261122275,20240519,17.94,23.62,14.72,76.81,2.87,97.8,14.64,0.53,9.7,6.7,9.89,3.45,4.31,0.07,0.54,2.28,0.0,2.54,0
-23.23510038454936,-54.53423261122275,20240520,19.27,26.85,12.7,72.06,2.05,97.65,14.63,0.53,9.83,6.66,10.01,2.09,3.12,0.07,0.54,0.2,0.0,0.01,0
2.4160523526679896,17.566735428731107,20240518,26.8,30.65,24.25,84.88,4.8,96.77,17.31,0.49,18.8,9.8,19.23,0.68,1.05,4.51,0.49,0.34,0.0,4.92,0
2.4160523526679896,17.566735428731107,20240519,26.87,31.38,23.39,83.94,5.07,96.74,17.3,0.5,18.37,9.79,19.04,0.69,0.93,4.51,0.5,0.05,0.0,11.47,0
2.4160523526679896,17.566735428731107,20240520,26.47,30.2,23.13,86.44,4.91,96.76,15.96,0.51,18.74,9.77,19.23,0.68,1.05,4.51,0.5,0.31,0.0,3.06,0
-6.070084952082478,-50.47116469047105,20240518,25.98,31.48,22.26,77.38,3.29,97.02,15.98,0.66,16.05,8.91,16.3,0.81,1.37,4.54,0.7,0.32,0.0,4.26,0
-6.070084952082478,-50.47116469047105,20240519,24.8,29.55,21.34,87.44,3.36,97.01,15.97,0.67,17.33,8.89,17.52,0.83,1.16,4.54,0.7,0.39,0.0,2.43,0
-6.070084952082478,-50.47116469047105,20240520,25.8,30.73,21.81,81.75,4.76,96.98,15.96,0.67,17.03,8.86,17.21,0.98,1.29,4.54,0.7,0.52,0.0,1.58,0
-18.09938951263901,21.39453217686328,20240518,20.51,30.52,12.58,20.56,0.67,90.0,14.65,0.19,3.05,7.44,3.11,4.37,6.59,0.05,0.2,3.29,0.0,0.0,0
-18.09938951263901,21.39453217686328,20240519,20.32,30.85,11.01,21.56,0.66,89.97,14.64,0.19,3.11,7.4,3.17,4.41,6.04,0.05,0.2,3.1,0.0,0.0,0
-18.09938951263901,21.39453217686328,20240520,20.44,30.12,12.52,28.94,0.89,90.04,14.63,0.19,4.46,7.37,4.52,5.08,7.26,0.05,0.2,3.52,0.0,0.0,0
29.10488965345251,27.421017760311344,20240518,32.99,41.88,24.57,16.44,1.84,101.39,18.64,0.12,4.7,11.16,4.76,2.3,3.54,0.01,0.12,0.24,0.0,0.0,0
29.10488965345251,27.421017760311344,20240519,33.27,42.48,23.87,17.19,1.84,101.17,18.63,0.12,4.88,11.17,4.94,2.79,3.49,0.01,0.12,1.2,0.0,0.0,0
29.10488965345251,27.421017760311344,20240520,34.94,43.78,26.9,14.25,2.13,101.02,18.62,0.12,4.52,11.19,4.64,3.23,5.91,0.01,0.12,0.38,0.0,0.0,0
-18.61068017024239,27.82438222171662,20240518,20.77,30.37,12.76,27.62,0.84,89.98,15.98,0.27,4.15,7.44,4.21,4.46,7.02,0.05,0.27,2.38,0.0,0.0,0
-18.61068017024239,27.82438222171662,20240519,20.22,30.05,11.45,34.88,0.98,90.01,15.97,0.27,5.0,7.41,5.07,5.23,7.33,0.05,0.27,3.11,0.0,0.0,0
-18.61068017024239,27.82438222171662,20240520,20.01,29.12,11.98,46.75,1.29,90.12,15.96,0.27,6.71,7.37,6.77,4.49,5.91,0.05,0.27,2.7,0.0,0.0,0
19.166637774354196,25.183801039062004,20240518,27.98,37.66,18.35,12.81,0.76,94.56,17.31,0.2,2.87,10.9,2.87,4.33,5.97,0.01,0.2,2.84,0.0,0.0,0
19.166637774354196,25.183801039062004,20240519,29.81,39.46,20.34,11.56,0.75,94.42,17.3,0.2,2.93,10.9,2.93,4.05,5.78,0.01,0.2,2.01,0.0,0.0,0
19.166637774354196,25.183801039062004,20240520,30.88,40.51,21.81,11.88,1.12,94.4,17.29,0.2,3.3,10.9,3.3,4.77,6.73,0.01,0.2,3.16,0.0,0.0,0
-13.649065319349216,-51.46536233914344,20240518,29.33,38.55,20.49,31.81,1.73,98.65,15.98,0.59,7.45,8.08,7.69,2.56,3.9,0.54,0.6,1.94,0.0,0.0,0
-13.649065319349216,-51.46536233914344,20240519,29.21,38.48,20.39,30.88,1.47,98.65,15.97,0.59,6.96,8.05,7.26,2.09,2.91,0.54,0.6,1.27,0.0,0.0,0
-13.649065319349216,-51.46536233914344,20240520,29.58,38.49,20.23,33.38,1.51,98.6,14.63,0.59,8.12,8.03,8.3,2.3,3.49,0.54,0.6,1.5,0.0,0.0,0
23.142504288048336,-9.246367438595414,20240518,28.91,37.58,20.5,22.62,1.77,98.35,17.31,0.36,5.31,11.04,5.31,4.32,6.08,0.01,0.37,3.05,0.0,0.0,0
23.142504288048336,-9.246367438595414,20240519,29.36,36.14,22.02,21.25,1.95,98.32,17.3,0.36,5.37,11.05,5.37,4.34,5.59,0.01,0.37,3.01,0.0,0.0,0
23.142504288048336,-9.246367438595414,20240520,28.95,36.4,21.08,21.25,1.52,98.4,17.29,0.36,5.19,11.05,5.19,5.09,6.15,0.01,0.37,3.47,0.0,0.0,0
1.025091520062979,-50.96698647965346,20240518,25.13,27.74,23.05,94.62,6.15,100.34,17.31,0.78,18.68,9.71,18.92,0.77,1.18,3.84,0.77,0.52,0.0,14.94,0
1.025091520062979,-50.96698647965346,20240519,26.02,29.27,23.4,92.25,5.44,100.3,17.3,0.78,19.23,9.7,19.41,0.81,0.95,3.84,0.77,0.55,0.0,3.3,0
1.025091520062979,-50.96698647965346,20240520,26.42,29.6,24.29,92.38,5.34,100.23,17.29,0.77,19.71,9.68,19.9,0.89,1.27,3.84,0.77,0.49,0.0,7.49,0
2.778781318358945,15.686776388856543,20240518,24.66,26.94,22.5,94.5,4.79,94.89,15.98,0.83,19.35,9.8,19.47,0.59,1.04,4.44,0.88,0.09,0.0,3.23,0
2.778781318358945,15.686776388856543,20240519,24.61,27.52,21.98,92.62,4.91,94.87,15.97,0.83,18.8,9.79,18.98,0.53,0.98,4.43,0.88,0.11,0.0,6.59,0
2.778781318358945,15.686776388856543,20240520,25.3,28.83,21.98,90.69,4.86,94.89,15.96,0.83,19.1,9.77,19.29,0.68,1.23,4.43,0.88,0.21,0.0,1.39,0
17.41543867099808,6.090538278037386,20240518,36.24,44.23,28.84,10.0,1.16,96.67,17.31,0.13,3.66,10.81,3.66,4.45,7.95,0.01,0.13,2.21,0.0,0.0,0
17.41543867099808,6.090538278037386,20240519,35.41,43.94,27.53,8.94,1.23,96.58,17.3,0.13,3.05,10.81,3.11,4.27,7.11,0.01,0.13,1.88,0.0,0.0,0
17.41543867099808,6.090538278037386,20240520,35.58,44.51,26.49,9.38,0.95,96.59,17.29,0.13,3.23,10.81,3.3,3.3,5.2,0.01,0.13,1.7,0.0,0.0,0
-30.62307349208032,-50.95716810809994,20240518,13.64,16.69,11.27,81.88,1.95,101.74,14.65,0.87,7.57,5.69,7.81,4.45,5.63,0.05,0.86,3.3,0.0,0.08,0
-30.62307349208032,-50.95716810809994,20240519,15.81,17.77,13.57,91.25,2.74,101.6,14.64,0.87,9.95,5.66,10.07,3.93,7.57,0.05,0.86,2.2,0.0,2.57,0
-30.62307349208032,-50.95716810809994,20240520,15.17,18.07,12.65,86.69,1.38,101.69,14.63,0.87,8.91,5.62,9.16,4.36,7.84,0.05,0.86,2.49,0.0,0.27,0
-22.44346142616854,-43.99544768836772,20240518,24.06,32.86,18.27,67.75,1.86,96.56,14.65,0.62,12.27,6.88,12.39,1.84,2.76,1.45,0.65,0.55,0.0,0.12,0
-22.44346142616854,-43.99544768836772,20240519,24.19,32.02,19.9,75.38,2.57,96.62,14.64,0.62,13.85,6.84,13.92,1.14,3.0,1.45,0.65,0.28,0.0,0.01,0
-22.44346142616854,-43.99544768836772,20240520,23.88,34.29,17.38,74.12,2.97,96.64,14.63,0.62,12.94,6.81,13.06,1.91,4.49,1.45,0.65,0.1,0.0,0.41,0
21.51930021555737,-11.318762719338366,20240518,28.95,38.5,19.73,19.38,1.84,96.14,17.31,0.16,4.64,10.97,4.64,3.73,5.77,0.01,0.16,1.56,0.0,0.0,0
21.51930021555737,-11.318762719338366,20240519,30.37,38.48,21.77,19.62,2.28,96.08,17.3,0.16,5.25,10.98,5.25,3.76,5.34,0.01,0.16,2.52,0.0,0.0,0
21.51930021555737,-11.318762719338366,20240520,29.9,37.64,21.69,20.12,2.16,96.16,17.29,0.16,5.37,10.98,5.37,4.37,5.51,0.01,0.16,3.01,0.0,0.0,0
10.399610195079,5.786353383417506,20240518,30.01,36.42,25.62,71.06,2.32,97.16,17.31,0.54,18.19,10.42,18.8,2.32,3.52,0.04,0.56,0.2,0.0,0.94,0
10.399610195079,5.786353383417506,20240519,29.68,35.91,23.87,71.19,2.27,97.13,17.3,0.53,17.88,10.41,18.62,2.42,2.98,0.04,0.55,1.83,0.0,0.0,0
10.399610195079,5.786353383417506,20240520,29.76,35.8,24.68,70.62,2.86,97.22,17.29,0.52,18.13,10.4,18.62,2.87,4.14,0.04,0.55,1.81,0.0,0.01,0
32.75935682297742,9.814199696634333,20240518,29.24,36.71,22.21,46.25,2.54,97.5,18.64,0.47,10.62,11.18,11.05,3.86,5.53,0.01,0.47,0.57,0.0,0.0,0
32.75935682297742,9.814199696634333,20240519,30.47,39.19,23.73,28.06,1.66,97.17,18.63,0.47,6.41,11.2,6.84,5.61,10.45,0.01,0.47,0.65,0.0,0.0,0
32.75935682297742,9.814199696634333,20240520,29.52,39.12,20.59,24.12,1.68,97.19,18.62,0.46,5.19,11.22,5.37,6.64,11.26,0.01,0.47,2.78,0.0,0.0,0
13.613575619279182,-0.8363289420652649,20240518,35.02,43.11,27.61,40.44,3.7,97.4,18.64,0.3,13.12,10.6,13.43,3.84,5.07,0.01,0.3,2.83,0.0,0.0,0
13.613575619279182,-0.8363289420652649,20240519,35.19,41.81,28.68,44.19,3.09,97.28,18.63,0.3,15.08,10.6,15.32,3.82,5.98,0.01,0.3,1.73,0.0,0.0,0
13.613575619279182,-0.8363289420652649,20240520,35.4,41.63,29.31,45.12,3.38,97.35,18.62,0.3,15.93,10.6,15.99,5.14,6.74,0.01,0.3,3.77,0.0,0.0,0
19.599666669101467,19.652883370960552,20240518,29.94,38.87,21.89,11.12,0.84,95.1,17.31,0.4,2.75,10.9,2.75,6.84,8.84,0.01,0.41,4.39,0.0,0.0,0
19.599666669101467,19.652883370960552,20240519,30.78,40.54,21.62,9.94,0.8,94.94,17.3,0.4,2.62,10.9,2.62,5.38,6.93,0.01,0.41,4.02,0.0,0.0,0
19.599666669101467,19.652883370960552,20240520,31.82,41.87,21.9,8.06,0.73,94.91,17.29,0.4,2.32,10.9,2.32,4.97,6.89,0.01,0.41,3.46,0.0,0.0,0
22.25015341351358,1.5166992430122122,20240518,36.48,43.37,30.2,22.56,2.44,96.51,18.64,0.32,8.48,11.01,8.48,3.25,5.49,0.01,0.34,1.3,0.0,0.0,0
22.25015341351358,1.5166992430122122,20240519,36.03,42.89,29.51,12.06,2.16,96.45,18.63,0.32,4.58,11.01,4.58,4.48,6.96,0.01,0.34,1.98,0.0,0.0,0
22.25015341351358,1.5166992430122122,20240520,35.04,41.71,28.94,14.94,1.95,96.52,18.62,0.32,5.31,11.02,5.31,5.73,7.66,0.01,0.34,3.73,0.0,0.0,0
22.216961540439517,-6.516358190951259,20240518,32.44,41.55,23.84,15.0,1.95,97.57,17.31,0.3,4.21,11.01,4.21,4.56,5.91,0.01,0.3,3.37,0.0,0.0,0
22.216961540439517,-6.516358190951259,20240519,33.11,41.64,24.18,15.06,2.59,97.52,17.3,0.3,4.52,11.01,4.52,3.91,6.29,0.01,0.3,2.22,0.0,0.0,0
22.216961540439517,-6.516358190951259,20240520,33.15,39.83,26.7,17.62,2.74,97.57,17.29,0.3,5.55,11.02,5.55,5.17,6.95,0.01,0.3,3.01,0.0,0.0,0
-16.95779964351818,13.315434945789905,20240518,23.18,32.73,15.33,20.0,0.72,90.37,15.98,0.45,3.6,7.7,3.6,5.87,9.46,0.04,0.46,3.5,0.0,0.0,0
-16.95779964351818,13.315434945789905,20240519,23.26,33.18,15.16,18.0,0.73,90.32,15.97,0.45,3.23,7.67,3.23,5.7,8.38,0.04,0.46,3.44,0.0,0.0,0
-16.95779964351818,13.315434945789905,20240520,23.17,33.49,15.06,14.0,0.77,90.33,15.96,0.45,2.5,7.64,2.5,5.94,9.28,0.04,0.46,3.32,0.0,0.0,0
5.790513705474751,-60.300521465688114,20240518,25.51,29.66,22.69,87.0,4.8,97.97,15.98,0.62,17.76,10.05,17.94,0.87,1.48,4.42,0.62,0.51,0.0,6.75,0
5.790513705474751,-60.300521465688114,20240519,24.66,28.63,22.25,88.81,4.86,97.99,15.97,0.62,17.33,10.04,17.52,1.02,1.63,4.42,0.62,0.56,0.0,6.47,0
5.790513705474751,-60.300521465688114,20240520,25.54,30.65,20.65,81.75,4.59,97.83,15.96,0.62,16.72,10.03,16.85,0.93,1.48,4.42,0.62,0.45,0.0,0.72,0
9.405776193104693,23.04221717942789,20240518,33.64,42.24,24.65,32.12,2.27,93.84,17.31,0.38,10.44,10.35,10.56,2.52,4.44,0.04,0.39,0.86,0.0,0.0,0
9.405776193104693,23.04221717942789,20240519,32.6,40.09,26.34,46.19,3.38,93.87,17.3,0.38,14.22,10.34,14.28,3.72,5.6,0.04,0.39,0.54,0.0,0.07,0
9.405776193104693,23.04221717942789,20240520,32.91,40.66,25.73,44.31,4.12,93.9,17.29,0.38,13.31,10.33,13.37,3.65,6.52,0.04,0.39,1.05,0.0,0.05,0
7.3224315772797794,-10.978779353664905,20240518,28.09,32.12,24.83,84.5,4.98,99.57,17.31,0.62,19.35,10.21,20.08,0.96,1.45,0.43,0.66,0.41,0.0,4.58,0
7.3224315772797794,-10.978779353664905,20240519,27.13,29.98,25.32,91.69,4.88,99.48,17.3,0.63,20.45,10.2,20.81,2.03,2.81,0.43,0.67,1.47,0.0,12.5,0
7.3224315772797794,-10.978779353664905,20240520,27.55,31.82,25.19,90.19,4.61,99.53,17.29,0.62,20.51,10.19,20.94,2.2,3.77,0.43,0.67,1.34,0.0,4.02,0
37.48457514140674,31.063982506128227,20240518,19.41,26.49,13.19,59.56,1.98,87.14,18.64,0.5,8.79,11.17,9.22,2.57,4.81,0.06,0.55,0.55,0.0,0.0,0
37.48457514140674,31.063982506128227,20240519,19.46,26.7,12.97,59.62,2.01,86.94,18.63,0.5,8.79,11.19,9.22,2.16,4.16,0.06,0.55,0.67,0.0,0.0,0
37.48457514140674,31.063982506128227,20240520,19.11,24.31,12.67,66.69,1.97,86.71,18.62,0.5,9.95,11.21,10.31,2.21,2.92,0.06,0.55,1.38,0.0,0.65,0
-27.01256423687527,31.609333906882185,20240518,21.06,27.79,16.06,74.56,1.99,99.1,14.65,0.54,11.17,6.16,11.23,2.7,3.91,0.07,0.54,0.46,0.0,0.06,0
-27.01256423687527,31.609333906882185,20240519,21.42,28.33,17.18,78.62,1.91,99.11,14.64,0.54,12.08,6.12,12.21,2.39,3.83,0.07,0.54,0.88,0.0,0.12,0
-27.01256423687527,31.609333906882185,20240520,20.95,28.95,15.42,79.25,1.43,99.18,14.63,0.54,11.96,6.08,12.02,3.17,4.59,0.07,0.54,1.95,0.0,0.02,0
-26.36911363060323,16.743726255131406,20240518,20.7,30.04,13.54,23.56,0.86,87.97,14.65,0.3,3.72,6.3,3.72,3.48,5.04,0.02,0.3,1.53,0.0,0.0,0
-26.36911363060323,16.743726255131406,20240519,21.17,30.91,12.87,22.38,0.73,87.88,14.64,0.3,3.6,6.27,3.6,3.61,6.68,0.02,0.3,0.19,0.0,0.0,0
-26.36911363060323,16.743726255131406,20240520,20.93,31.06,13.17,20.12,0.65,87.91,14.63,0.3,3.23,6.23,3.23,4.01,7.37,0.02,0.3,2.32,0.0,0.0,0
8.306354817061795,-61.09882516534363,20240518,26.94,31.03,25.07,87.75,5.73,100.94,15.98,0.58,18.92,10.28,19.17,0.91,1.16,4.22,0.55,0.63,0.0,37.19,0
8.306354817061795,-61.09882516534363,20240519,27.49,32.16,24.01,80.56,5.77,100.95,15.97,0.62,17.76,10.27,18.01,1.12,1.65,4.22,0.59,0.61,0.0,15.97,0
8.306354817061795,-61.09882516534363,20240520,27.54,32.4,23.97,81.12,5.76,100.82,15.96,0.61,18.07,10.26,18.25,1.23,2.17,4.22,0.59,0.65,0.0,7.01,0
33.729752878029856,-2.5266949573308537,20240518,17.81,24.68,11.97,54.12,1.8,88.17,18.64,0.33,7.51,11.19,7.51,2.94,4.86,0.02,0.34,0.63,0.0,0.04,0
33.729752878029856,-2.5266949573308537,20240519,16.7,23.96,11.74,57.0,2.02,88.1,18.63,0.34,7.32,11.21,7.32,5.17,9.9,0.02,0.34,1.83,0.0,6.77,0
33.729752878029856,-2.5266949573308537,20240520,14.4,21.69,7.41,49.94,1.05,88.4,18.62,0.34,5.13,11.23,5.19,5.09,7.05,0.02,0.34,2.72,0.0,0.01,0
10.414395749159752,4.761255707226255,20240518,30.81,36.7,26.39,68.38,2.91,97.85,17.31,0.5,18.31,10.42,18.86,2.49,3.73,0.04,0.52,0.37,0.0,0.86,0
10.414395749159752,4.761255707226255,20240519,30.84,36.99,25.15,67.88,2.41,97.81,17.3,0.49,18.25,10.41,18.8,2.53,3.55,0.04,0.52,1.56,0.0,0.01,0
10.414395749159752,4.761255707226255,20240520,31.06,36.94,25.94,66.69,2.8,97.89,17.29,0.48,18.31,10.4,18.68,3.25,4.23,0.04,0.52,2.04,0.0,0.02,0
14.96883126761331,22.44984296721836,20240518,27.85,37.44,18.38,13.06,1.09,91.02,17.31,0.28,3.05,10.66,3.05,4.36,7.29,0.01,0.28,2.27,0.0,0.0,0
14.96883126761331,22.44984296721836,20240519,29.73,39.02,20.48,11.25,1.22,90.92,17.3,0.28,3.05,10.66,3.05,4.25,6.27,0.01,0.28,2.71,0.0,0.0,0
14.96883126761331,22.44984296721836,20240520,30.63,40.03,21.55,11.38,1.39,90.92,17.29,0.28,3.17,10.65,3.17,4.23,6.04,0.01,0.28,3.02,0.0,0.0,0
19.80679183884046,-13.515890535930032,20240518,31.87,41.06,22.28,14.94,2.05,99.57,18.64,0.16,4.03,10.9,4.03,4.12,5.49,0.01,0.16,1.46,0.0,0.0,0
19.80679183884046,-13.515890535930032,20240519,33.05,41.31,23.71,18.62,2.65,99.49,18.63,0.16,5.62,10.9,5.62,4.36,6.02,0.01,0.16,2.84,0.0,0.0,0
19.80679183884046,-13.515890535930032,20240520,34.23,41.44,26.64,17.0,2.72,99.5,18.62,0.16,5.62,10.9,5.68,4.52,6.09,0.01,0.16,2.97,0.0,0.0,0
19.535359484415476,26.79837055903998,20240518,28.37,38.07,18.73,12.81,0.79,93.98,18.64,0.2,3.05,10.9,3.05,5.09,7.11,0.01,0.2,3.47,0.0,0.0,0
19.535359484415476,26.79837055903998,20240519,30.38,39.57,21.31,10.81,0.91,93.87,18.63,0.2,2.87,10.9,2.87,4.68,6.22,0.01,0.2,2.82,0.0,0.0,0
19.535359484415476,26.79837055903998,20240520,31.22,40.08,23.11,11.94,1.29,93.87,18.62,0.2,3.42,10.9,3.42,5.2,7.47,0.01,0.2,3.69,0.0,0.0,0
-4.392968646308244,18.93845029824415,20240518,28.67,35.91,22.0,49.81,3.87,95.98,15.98,0.27,11.78,9.13,12.21,2.04,3.24,1.69,0.28,1.47,0.0,0.19,0
