latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
-23.34567700919724,-35.50270929969162,20240518,26.78,27.1,26.5,80.62,3.64,101.77,14.65,-999.0,17.03,6.73,17.52,5.07,5.87,0.0,-999.0,4.45,-999.0,0.01
-23.34567700919724,-35.50270929969162,20240519,26.33,26.69,25.64,78.12,3.4,101.8,14.64,-999.0,16.11,6.7,16.54,2.9,4.66,0.0,-999.0,0.46,-999.0,0.86
-23.34567700919724,-35.50270929969162,20240520,25.98,26.62,25.26,75.62,3.25,101.88,14.63,-999.0,15.08,6.67,15.62,3.9,4.8,0.0,-999.0,2.77,-999.0,0.35
-17.475133525569028,6.022620375001239,20240518,22.27,22.42,21.98,88.94,1.7,101.41,14.65,-999.0,14.53,7.57,14.83,7.49,8.34,0.0,-999.0,6.96,-999.0,0.0
-17.475133525569028,6.022620375001239,20240519,22.0,22.17,21.87,89.75,1.6,101.36,14.64,-999.0,14.4,7.54,14.71,7.78,8.22,0.0,-999.0,7.14,-999.0,0.0
-17.475133525569028,6.022620375001239,20240520,21.89,21.96,21.77,92.81,1.53,101.34,14.63,-999.0,14.89,7.51,15.08,6.18,7.09,0.0,-999.0,5.14,-999.0,0.0
33.268804850244706,19.092484937478957,20240518,22.44,23.26,21.95,79.5,2.58,101.18,18.64,-999.0,12.82,11.18,13.37,6.34,11.21,0.0,-999.0,2.05,-999.0,0.02
33.268804850244706,19.092484937478957,20240519,22.08,22.9,21.62,82.56,2.89,101.04,18.63,-999.0,12.76,11.2,13.61,2.15,3.77,0.0,-999.0,1.19,-999.0,0.0
33.268804850244706,19.092484937478957,20240520,21.94,22.22,21.76,81.62,2.22,100.87,18.62,-999.0,12.7,11.22,13.37,2.96,4.38,0.0,-999.0,1.77,-999.0,0.03
10.502817882580217,-55.096296596415996,20240518,28.69,28.8,28.55,81.88,4.69,101.4,17.31,-999.0,19.41,10.42,20.02,8.14,8.44,0.0,-999.0,7.38,-999.0,2.38
10.502817882580217,-55.096296596415996,20240519,28.69,28.82,28.41,79.25,4.48,101.39,17.3,-999.0,18.74,10.41,19.35,6.68,7.37,0.0,-999.0,6.05,-999.0,0.45
10.502817882580217,-55.096296596415996,20240520,28.43,28.55,28.36,77.0,4.13,101.31,17.29,-999.0,17.82,10.4,18.55,7.04,8.73,0.0,-999.0,6.22,-999.0,0.65
26.59048484271566,-17.30108546813807,20240518,20.73,21.01,20.58,82.19,2.52,101.72,18.64,-999.0,12.08,11.11,12.39,3.21,4.34,0.0,-999.0,1.82,-999.0,0.13
26.59048484271566,-17.30108546813807,20240519,21.06,21.29,20.79,79.31,2.23,101.76,18.63,-999.0,11.78,11.12,12.21,4.41,5.64,0.0,-999.0,3.76,-999.0,0.06
26.59048484271566,-17.30108546813807,20240520,21.23,21.8,20.76,73.12,2.03,101.9,18.62,-999.0,10.8,11.13,11.35,5.95,7.46,0.0,-999.0,5.17,-999.0,0.02
14.60519472986244,-57.79451084254655,20240518,28.85,29.08,28.58,81.94,4.22,101.52,17.31,-999.0,19.59,10.66,20.2,7.24,7.69,0.0,-999.0,6.8,-999.0,1.07
14.60519472986244,-57.79451084254655,20240519,28.82,29.01,28.61,78.69,4.24,101.49,17.3,-999.0,18.68,10.66,19.35,6.38,7.15,0.0,-999.0,6.11,-999.0,0.45
14.60519472986244,-57.79451084254655,20240520,28.66,28.98,28.08,78.81,3.89,101.39,17.29,-999.0,18.55,10.65,19.23,6.12,7.63,0.0,-999.0,5.5,-999.0,0.23
7.950263538838065,21.734331937321016,20240518,29.23,35.93,23.99,62.06,3.95,92.79,17.31,0.45,15.93,10.21,16.36,3.12,4.76,0.06,0.45,1.95,0.0,2.2
7.950263538838065,21.734331937321016,20240519,26.84,31.83,23.09,76.31,4.3,92.87,17.3,0.45,17.64,10.2,17.88,4.34,6.17,0.06,0.45,3.3,0.0,3.68
7.950263538838065,21.734331937321016,20240520,27.37,33.7,22.31,68.44,4.71,92.88,17.29,0.45,15.87,10.19,16.17,3.6,5.05,0.06,0.45,2.2,0.0,0.11
