latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
7.591309962370126,-16.68976830650032,20240518,29.31,29.7,28.65,81.81,6.04,101.14,15.98,-999.0,20.39,10.21,20.81,2.66,3.3,0.0,-999.0,1.38,-999.0,8.03
7.591309962370126,-16.68976830650032,20240519,28.05,28.98,27.77,84.56,5.87,101.12,15.97,-999.0,19.47,10.2,19.96,3.5,6.23,0.0,-999.0,0.39,-999.0,9.44
7.591309962370126,-16.68976830650032,20240520,27.64,28.17,27.27,86.69,5.7,101.19,15.96,-999.0,19.47,10.19,19.96,3.68,4.73,0.0,-999.0,2.8,-999.0,2.99
7.514256482848367,-14.926831998792949,20240518,28.9,29.33,27.69,81.38,5.91,101.15,15.98,-999.0,19.84,10.21,20.2,2.17,2.78,0.0,-999.0,1.08,-999.0,5.22
7.514256482848367,-14.926831998792949,20240519,27.85,28.26,27.23,83.88,5.79,101.1,15.97,-999.0,19.1,10.2,19.59,3.11,4.43,0.0,-999.0,1.27,-999.0,16.68
7.514256482848367,-14.926831998792949,20240520,28.38,28.98,27.55,84.25,5.64,101.13,15.96,-999.0,19.84,10.19,20.26,2.76,4.84,0.0,-999.0,0.19,-999.0,18.79
12.394158447483036,19.089708477859162,20240518,34.67,43.88,24.84,10.19,1.24,95.85,17.31,0.55,3.48,10.54,3.48,3.77,7.09,0.01,0.56,1.09,0.0,0.0
12.394158447483036,19.089708477859162,20240519,35.41,43.83,25.4,11.56,1.62,95.8,17.3,0.55,4.15,10.54,4.15,1.82,3.35,0.01,0.56,0.73,0.0,0.0
12.394158447483036,19.089708477859162,20240520,36.16,43.76,29.08,23.69,1.38,95.87,17.29,0.55,8.67,10.53,8.67,3.68,5.23,0.01,0.56,2.87,0.0,0.0
-8.595240165186077,-18.460886021384432,20240518,27.83,28.1,27.41,75.25,3.21,101.41,15.98,-999.0,16.66,8.69,17.46,7.7,8.2,0.0,-999.0,6.88,-999.0,0.05
-8.595240165186077,-18.460886021384432,20240519,28.08,28.25,27.65,68.12,2.9,101.32,15.97,-999.0,15.14,8.66,16.05,6.5,7.47,0.0,-999.0,5.89,-999.0,0.02
-8.595240165186077,-18.460886021384432,20240520,27.76,28.05,27.26,75.38,3.66,101.4,15.96,-999.0,16.6,8.64,17.46,7.76,8.71,0.0,-999.0,6.27,-999.0,0.1
-23.143134753443867,-38.792729545744095,20240518,27.24,27.44,26.93,82.56,3.19,101.68,14.65,-999.0,17.94,6.73,18.49,6.75,7.38,0.0,-999.0,5.98,-999.0,0.01
-23.143134753443867,-38.792729545744095,20240519,26.65,26.9,26.46,79.06,3.04,101.73,14.64,-999.0,16.54,6.7,17.09,4.16,5.94,0.0,-999.0,2.58,-999.0,0.33
-23.143134753443867,-38.792729545744095,20240520,26.45,26.67,26.28,77.0,3.75,101.8,14.63,-999.0,15.81,6.67,16.42,4.89,6.09,0.0,-999.0,3.84,-999.0,0.01
22.50503258610346,-65.8205894942163,20240518,26.83,27.17,26.62,83.94,3.69,101.7,17.31,-999.0,18.01,11.01,18.31,2.41,3.14,0.0,-999.0,2.0,-999.0,0.03
22.50503258610346,-65.8205894942163,20240519,26.94,27.38,26.4,84.94,4.02,101.6,17.3,-999.0,18.37,11.02,18.68,2.5,3.44,0.0,-999.0,1.15,-999.0,0.02
22.50503258610346,-65.8205894942163,20240520,27.46,27.65,27.11,86.38,4.11,101.45,17.29,-999.0,19.29,11.02,19.65,4.02,4.65,0.0,-999.0,3.52,-999.0,1.2
0.6644664200781065,-11.273815011316486,20240518,27.51,27.76,27.26,84.44,4.96,101.19,17.31,-999.0,18.8,9.62,19.29,5.34,5.94,0.0,-999.0,4.43,-999.0,0.36
0.6644664200781065,-11.273815011316486,20240519,27.72,27.92,27.44,85.0,5.66,101.08,17.3,-999.0,19.23,9.6,19.71,5.84,6.88,0.0,-999.0,5.01,-999.0,2.88
0.6644664200781065,-11.273815011316486,20240520,27.63,27.83,27.4,84.75,5.46,101.16,17.29,-999.0,19.1,9.59,19.53,5.06,6.04,0.0,-999.0,3.93,-999.0,0.99
21.79443358781716,-60.28268859286823,20240518,27.89,28.17,27.63,78.94,4.08,101.74,18.64,-999.0,17.94,10.98,18.31,2.23,3.06,0.0,-999.0,1.36,-999.0,0.12
21.79443358781716,-60.28268859286823,20240519,27.85,28.23,27.34,75.81,3.91,101.66,18.63,-999.0,17.21,10.98,17.58,1.52,2.59,0.0,-999.0,0.56,-999.0,0.08
21.79443358781716,-60.28268859286823,20240520,28.21,28.69,27.65,74.62,4.06,101.56,18.62,-999.0,17.21,10.99,17.7,2.62,3.33,0.0,-999.0,1.42,-999.0,0.47
-13.662796540592492,18.766345609979297,20240518,19.45,28.9,11.2,33.19,1.0,86.05,15.98,0.23,4.94,8.09,5.0,4.03,6.41,0.07,0.24,2.86,0.0,0.0
-13.662796540592492,18.766345609979297,20240519,19.61,29.35,11.16,29.12,1.13,86.02,15.97,0.23,4.27,8.06,4.33,4.23,6.54,0.07,0.24,3.09,0.0,0.0
-13.662796540592492,18.766345609979297,20240520,19.34,28.7,11.27,31.81,1.27,86.04,15.96,0.23,5.0,8.03,5.07,4.77,7.83,0.07,0.24,3.23,0.0,0.0
-26.15654547758394,-3.5697168882280863,20240518,20.73,21.09,20.44,71.12,2.22,102.21,14.65,-999.0,10.31,6.3,10.68,2.08,3.6,0.0,-999.0,0.27,-999.0,0.01
-26.15654547758394,-3.5697168882280863,20240519,20.74,21.21,20.23,75.81,2.33,101.97,14.64,-999.0,11.05,6.26,11.41,2.4,3.46,0.0,-999.0,1.34,-999.0,0.02
-26.15654547758394,-3.5697168882280863,20240520,21.72,22.26,20.86,74.0,2.45,101.82,14.63,-999.0,11.35,6.23,11.84,4.16,4.94,0.0,-999.0,3.4,-999.0,0.07
27.939653711954314,-61.46568153162139,20240518,24.12,24.26,23.97,91.94,3.74,101.64,18.64,-999.0,16.91,11.13,17.09,5.77,6.46,0.0,-999.0,4.53,-999.0,7.22
27.939653711954314,-61.46568153162139,20240519,23.74,23.9,23.62,85.88,3.59,101.55,18.63,-999.0,15.32,11.15,15.62,3.57,4.57,0.0,-999.0,2.26,-999.0,0.42
27.939653711954314,-61.46568153162139,20240520,24.37,24.66,23.85,89.69,3.66,101.5,18.62,-999.0,16.72,11.16,16.97,4.14,5.24,0.0,-999.0,1.66,-999.0,1.09
-16.194968895074368,-61.51984011873188,20240518,26.43,33.2,20.57,60.69,3.5,97.14,15.98,0.59,12.57,7.7,13.0,1.31,2.31,2.1,0.61,0.45,0.0,0.0
-16.194968895074368,-61.51984011873188,20240519,22.66,28.09,18.53,62.69,2.95,97.42,15.97,0.59,10.8,7.67,10.93,2.71,3.73,2.1,0.6,1.77,0.0,0.0
-16.194968895074368,-61.51984011873188,20240520,22.81,30.52,16.38,61.31,2.72,97.21,15.96,0.59,10.31,7.64,10.62,1.91,2.84,2.1,0.6,1.26,0.0,0.0
-12.270462633975253,-10.642098101294046,20240518,25.86,25.98,25.65,76.31,2.59,101.58,15.98,-999.0,15.01,8.21,15.75,8.07,8.57,0.0,-999.0,7.29,-999.0,0.0
-12.270462633975253,-10.642098101294046,20240519,25.33,25.5,25.13,79.44,2.16,101.47,15.97,-999.0,15.26,8.18,15.87,8.14,8.97,0.0,-999.0,6.7,-999.0,0.0
-12.270462633975253,-10.642098101294046,20240520,25.09,25.3,24.73,77.06,1.99,101.55,15.96,-999.0,14.47,8.16,15.2,7.76,8.43,0.0,-999.0,6.81,-999.0,0.0
-6.884150967789957,12.549622190170567,20240518,26.76,28.13,25.75,88.75,4.82,100.86,15.98,0.56,19.23,8.91,19.47,2.78,4.36,0.01,0.58,1.67,0.0,0.08
-6.884150967789957,12.549622190170567,20240519,26.92,28.29,25.75,86.0,4.69,100.83,15.97,0.55,18.74,8.89,18.98,2.84,4.7,0.01,0.58,0.81,0.0,0.32
-6.884150967789957,12.549622190170567,20240520,27.46,29.01,26.27,83.62,4.47,100.84,15.96,0.55,18.74,8.87,19.04,3.11,5.52,0.01,0.58,1.44,0.0,0.02
21.196295962576933,-45.32101779788657,20240518,25.44,25.58,25.31,81.81,3.68,101.94,18.64,-999.0,15.93,10.98,16.42,5.22,6.11,0.0,-999.0,4.73,-999.0,0.15
21.196295962576933,-45.32101779788657,20240519,25.44,25.6,25.3,82.19,3.72,101.83,18.63,-999.0,15.99,10.98,16.48,4.85,5.71,0.0,-999.0,4.0,-999.0,0.15
21.196295962576933,-45.32101779788657,20240520,25.3,25.42,25.17,81.31,3.61,101.82,18.62,-999.0,15.75,10.99,16.17,4.2,5.05,0.0,-999.0,3.75,-999.0,0.11
16.511916050832887,27.044828512372504,20240518,28.27,37.52,18.16,12.62,1.43,93.35,18.64,0.1,2.99,10.76,2.99,3.16,4.97,0.02,0.1,2.18,0.0,0.0
16.511916050832887,27.044828512372504,20240519,31.16,39.73,21.01,10.62,1.93,93.24,18.63,0.1,2.99,10.76,2.99,3.26,6.61,0.01,0.1,1.38,0.0,0.0
16.511916050832887,27.044828512372504,20240520,32.3,40.87,23.28,11.0,1.94,93.21,18.62,0.1,3.42,10.76,3.42,3.12,5.57,0.01,0.1,1.37,0.0,0.0
5.467717161032567,-55.29930640374675,20240518,26.41,29.66,24.32,91.44,6.21,101.02,17.31,0.88,19.35,10.05,19.53,0.87,1.13,4.21,0.84,0.61,0.0,6.93
5.467717161032567,-55.29930640374675,20240519,25.86,28.54,24.01,92.56,6.16,101.02,17.3,0.88,18.92,10.04,19.1,0.74,1.02,4.21,0.85,0.47,0.0,6.14
5.467717161032567,-55.29930640374675,20240520,26.47,30.49,23.46,90.56,5.61,100.88,17.29,0.88,19.17,10.03,19.41,0.96,1.34,4.21,0.84,0.72,0.0,7.62
-9.373508416282512,-14.191825265607172,20240518,27.33,27.63,26.96,71.38,2.74,101.45,15.98,-999.0,15.2,8.57,16.05,7.43,7.88,0.0,-999.0,7.04,-999.0,0.0
-9.373508416282512,-14.191825265607172,20240519,26.93,27.5,26.72,75.31,2.95,101.35,15.97,-999.0,15.81,8.54,16.6,7.55,8.01,0.0,-999.0,6.9,-999.0,0.0
-9.373508416282512,-14.191825265607172,20240520,26.9,27.07,26.72,73.5,3.09,101.42,15.96,-999.0,15.26,8.52,16.11,8.36,9.02,0.0,-999.0,7.06,-999.0,0.0
16.991742528421312,12.564379602630822,20240518,31.15,39.46,23.56,11.0,1.05,96.19,18.64,0.12,2.99,10.76,3.05,5.17,8.55,0.01,0.12,3.62,0.0,0.0
16.991742528421312,12.564379602630822,20240519,31.24,40.24,23.01,9.38,0.69,96.03,18.63,0.12,2.56,10.76,2.56,4.31,6.12,0.01,0.12,3.27,0.0,0.0
16.991742528421312,12.564379602630822,20240520,31.98,40.85,23.38,7.25,0.59,96.04,18.62,0.12,2.08,10.76,2.08,3.32,5.24,0.01,0.12,2.12,0.0,0.0
-14.699815797688153,3.4868957398747256,20240518,23.37,23.51,23.2,89.94,1.98,101.35,15.98,-999.0,15.75,7.96,16.05,7.08,7.6,0.0,-999.0,6.53,-999.0,0.0
-14.699815797688153,3.4868957398747256,20240519,22.98,23.15,22.83,87.62,1.73,101.32,15.97,-999.0,14.89,7.93,15.26,6.84,7.2,0.0,-999.0,6.32,-999.0,0.0
