latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
8.620735068941215,-33.15892994178958,20240518,27.65,27.8,27.53,79.0,5.19,101.34,17.31,-999.0,17.58,10.28,18.19,5.38,5.87,0.0,-999.0,4.81,-999.0,0.43
8.620735068941215,-33.15892994178958,20240519,27.61,27.82,27.44,79.19,5.31,101.31,17.3,-999.0,17.58,10.27,18.19,5.29,5.8,0.0,-999.0,4.57,-999.0,0.42
8.620735068941215,-33.15892994178958,20240520,27.71,27.9,27.51,80.62,5.45,101.3,17.29,-999.0,18.07,10.26,18.62,4.95,5.95,0.0,-999.0,3.78,-999.0,1.18
-14.563814940245287,-7.537257051451235,20240518,24.71,24.84,24.55,81.88,2.27,101.66,14.65,-999.0,15.14,7.96,15.75,8.38,8.98,0.0,-999.0,7.18,-999.0,0.0
-14.563814940245287,-7.537257051451235,20240519,24.26,24.49,24.04,81.94,2.11,101.55,14.64,-999.0,14.77,7.93,15.38,7.91,8.59,0.0,-999.0,6.9,-999.0,0.0
-14.563814940245287,-7.537257051451235,20240520,24.06,24.13,23.9,78.94,1.91,101.61,14.63,-999.0,13.98,7.9,14.59,6.78,7.65,0.0,-999.0,6.26,-999.0,0.0
7.7520291539485555,-33.282778039665274,20240518,27.87,28.02,27.72,79.25,5.92,101.32,17.31,-999.0,17.82,10.21,18.49,5.53,6.1,0.0,-999.0,5.09,-999.0,1.27
7.7520291539485555,-33.282778039665274,20240519,27.71,27.85,27.57,79.31,5.77,101.3,17.3,-999.0,17.7,10.2,18.31,5.23,6.01,0.0,-999.0,4.36,-999.0,0.51
7.7520291539485555,-33.282778039665274,20240520,27.79,27.91,27.62,80.94,5.84,101.29,17.29,-999.0,18.25,10.19,18.8,4.75,5.92,0.0,-999.0,3.45,-999.0,0.92
35.234207965009986,-25.415062724670044,20240518,18.17,18.58,17.78,72.88,1.9,102.34,19.97,-999.0,8.85,11.18,9.28,4.23,5.29,0.0,-999.0,2.8,-999.0,0.17
35.234207965009986,-25.415062724670044,20240519,18.65,19.15,17.53,64.06,1.8,102.27,19.96,-999.0,8.0,11.21,8.42,2.55,3.34,0.0,-999.0,1.47,-999.0,0.06
35.234207965009986,-25.415062724670044,20240520,19.24,20.03,18.48,65.12,2.66,102.29,19.95,-999.0,8.54,11.23,8.91,2.21,3.09,0.0,-999.0,1.59,-999.0,0.01
-19.964929570934864,-57.41937751299568,20240518,24.12,29.88,18.75,65.25,3.38,100.57,14.65,0.38,11.96,7.29,12.08,4.34,5.64,0.43,0.38,3.23,0.0,0.83
-19.964929570934864,-57.41937751299568,20240519,20.57,26.4,15.9,56.81,3.34,100.87,14.64,0.38,8.24,7.26,8.3,4.05,5.31,0.43,0.38,2.48,0.0,0.01
-19.964929570934864,-57.41937751299568,20240520,22.9,30.88,15.48,52.06,2.75,100.52,14.63,0.38,8.73,7.23,8.85,2.14,2.83,0.43,0.38,1.23,0.0,0.02
-6.708454481567777,-12.082820355818448,20240518,27.82,27.93,27.64,75.25,3.64,101.31,15.98,-999.0,16.66,8.91,17.46,7.06,7.73,0.0,-999.0,6.01,-999.0,0.0
-6.708454481567777,-12.082820355818448,20240519,27.59,27.73,27.35,78.25,3.84,101.2,15.97,-999.0,17.21,8.89,17.94,7.8,8.39,0.0,-999.0,7.15,-999.0,0.0
-6.708454481567777,-12.082820355818448,20240520,27.53,27.58,27.45,77.62,3.99,101.26,15.96,-999.0,16.97,8.86,17.76,8.2,8.74,0.0,-999.0,7.34,-999.0,0.0
-21.534052589531743,6.3318585953325055,20240518,20.76,20.87,20.58,91.06,1.79,101.7,14.65,-999.0,13.55,7.02,13.79,8.0,8.98,0.0,-999.0,7.23,-999.0,0.0
-21.534052589531743,6.3318585953325055,20240519,20.55,20.77,20.43,90.56,1.5,101.66,14.64,-999.0,13.24,6.99,13.55,7.69,8.23,0.0,-999.0,7.02,-999.0,0.0
-21.534052589531743,6.3318585953325055,20240520,20.69,20.82,20.5,88.75,1.3,101.61,14.63,-999.0,13.06,6.96,13.37,7.3,8.22,0.0,-999.0,5.96,-999.0,0.0
30.65309240079324,21.47721805357152,20240518,33.58,40.58,26.57,14.25,1.95,100.83,18.64,0.33,4.46,11.17,4.46,4.17,6.86,0.01,0.34,0.87,0.0,0.0
30.65309240079324,21.47721805357152,20240519,33.98,43.43,24.64,13.44,1.9,100.54,19.96,0.33,3.91,11.19,3.97,4.41,7.7,0.01,0.34,2.17,0.0,0.0
30.65309240079324,21.47721805357152,20240520,34.69,44.81,25.25,13.0,2.01,100.39,19.95,0.33,4.09,11.2,4.09,4.96,7.5,0.01,0.34,2.88,0.0,0.0
-26.583395937868247,-19.693263472145027,20240518,23.43,23.62,22.93,87.5,2.86,101.96,14.65,-999.0,15.26,6.3,15.56,6.6,8.03,0.0,-999.0,3.14,-999.0,3.93
-26.583395937868247,-19.693263472145027,20240519,23.4,23.73,22.38,86.38,3.36,101.76,14.64,-999.0,15.01,6.26,15.38,7.97,8.64,0.0,-999.0,6.59,-999.0,2.69
-26.583395937868247,-19.693263472145027,20240520,20.98,22.26,20.41,79.19,3.44,102.14,14.63,-999.0,11.47,6.23,12.08,6.88,7.38,0.0,-999.0,6.04,-999.0,1.13
35.51650084987834,-29.929375670881434,20240518,19.4,19.92,18.77,68.88,2.05,102.4,18.64,-999.0,9.09,11.18,9.46,2.78,3.73,0.0,-999.0,2.32,-999.0,0.31
35.51650084987834,-29.929375670881434,20240519,19.18,19.86,18.6,71.75,2.37,102.29,18.63,-999.0,9.46,11.21,9.77,2.22,3.27,0.0,-999.0,1.22,-999.0,0.05
35.51650084987834,-29.929375670881434,20240520,19.75,20.37,18.94,76.19,2.98,102.24,18.62,-999.0,10.38,11.23,10.74,2.95,4.39,0.0,-999.0,2.47,-999.0,0.32
27.427376877639304,24.841884043924324,20240518,32.14,41.27,23.05,14.94,1.63,99.5,18.64,0.27,4.21,11.13,4.21,3.59,4.8,0.01,0.28,2.3,0.0,0.0
27.427376877639304,24.841884043924324,20240519,33.29,42.1,24.44,16.38,1.6,99.27,18.63,0.27,4.88,11.14,4.88,2.41,3.48,0.01,0.28,0.91,0.0,0.0
27.427376877639304,24.841884043924324,20240520,35.55,42.81,26.99,12.12,1.5,99.2,18.62,0.27,4.15,11.15,4.21,1.75,3.46,0.01,0.28,0.38,0.0,0.0
-15.133515568866088,-53.491819996403024,20240518,26.83,35.9,19.39,32.12,1.25,94.74,14.65,0.6,6.84,7.83,6.96,3.5,4.98,0.07,0.69,2.51,0.0,0.0
-15.133515568866088,-53.491819996403024,20240519,25.72,34.83,17.61,33.31,1.23,94.79,14.64,0.6,6.47,7.8,6.59,2.99,4.19,0.07,0.69,1.98,0.0,0.0
-15.133515568866088,-53.491819996403024,20240520,25.07,34.62,16.74,48.94,1.4,94.73,14.63,0.6,8.85,7.77,8.91,3.35,4.27,0.07,0.69,1.34,0.0,0.0
33.15046635720665,3.491252557264886,20240518,26.4,35.04,19.37,33.81,1.18,93.73,18.64,0.37,6.53,11.19,6.84,5.41,9.33,0.02,0.36,2.44,0.0,0.01
33.15046635720665,3.491252557264886,20240519,25.97,35.1,17.0,25.88,1.3,93.55,18.63,0.36,4.88,11.21,5.13,5.45,7.98,0.02,0.36,3.16,0.0,0.0
33.15046635720665,3.491252557264886,20240520,23.07,30.38,16.82,32.81,1.37,93.81,18.62,0.36,5.62,11.22,5.86,5.84,8.91,0.01,0.36,1.98,0.0,0.0
2.8765161759672466,-6.618259208422906,20240518,28.81,29.3,28.19,81.06,5.91,101.14,17.31,-999.0,19.53,9.8,20.02,3.02,4.86,0.0,-999.0,0.8,-999.0,2.44
2.8765161759672466,-6.618259208422906,20240519,29.09,29.33,28.87,81.94,5.77,101.04,17.3,-999.0,19.96,9.79,20.57,4.84,5.24,0.0,-999.0,4.11,-999.0,2.23
2.8765161759672466,-6.618259208422906,20240520,29.19,29.59,28.87,81.19,5.74,101.1,17.29,-999.0,19.9,9.77,20.51,4.76,5.09,0.0,-999.0,4.52,-999.0,2.83
-29.530031682804086,3.5477459694636195,20240518,19.77,20.11,19.5,72.75,2.34,102.13,14.65,-999.0,10.01,5.85,10.31,1.98,3.48,0.0,-999.0,0.42,-999.0,0.05
-29.530031682804086,3.5477459694636195,20240519,20.37,20.69,19.92,84.0,2.5,101.87,14.64,-999.0,12.08,5.81,12.39,5.26,6.13,0.0,-999.0,3.79,-999.0,0.48
-29.530031682804086,3.5477459694636195,20240520,20.35,20.77,19.97,84.0,2.5,101.64,14.63,-999.0,12.02,5.78,12.39,7.91,9.13,0.0,-999.0,5.87,-999.0,0.7
34.915584413290205,4.434719354305969,20240518,25.26,33.96,17.57,35.75,1.42,92.65,18.64,0.36,6.71,11.19,6.84,4.19,6.63,0.02,0.37,1.09,0.0,0.29
34.915584413290205,4.434719354305969,20240519,24.6,33.8,14.37,40.69,1.45,92.46,18.63,0.36,7.02,11.21,7.14,3.62,6.98,0.02,0.37,0.62,0.0,0.0
34.915584413290205,4.434719354305969,20240520,19.51,25.51,13.84,50.38,1.52,92.73,19.95,0.36,7.2,11.23,7.26,8.34,11.93,0.02,0.37,4.25,0.0,0.68
14.746156040228257,-13.548772062972787,20240518,37.32,43.67,29.67,21.75,4.65,100.28,17.31,0.3,8.3,10.66,8.3,1.88,4.14,0.02,0.3,0.71,0.0,0.0
14.746156040228257,-13.548772062972787,20240519,37.42,44.34,30.66,21.31,4.05,100.16,17.3,0.3,8.06,10.66,8.06,3.34,5.26,0.02,0.3,1.67,0.0,0.16
14.746156040228257,-13.548772062972787,20240520,37.85,45.48,30.69,21.12,2.71,100.13,17.29,0.3,7.69,10.65,7.69,3.22,4.46,0.02,0.3,1.53,0.0,0.0
-8.267552092058128,-54.861598107185685,20240518,25.08,29.1,21.95,91.25,2.58,97.64,15.98,0.85,18.31,8.68,18.55,0.74,1.27,4.55,0.85,0.45,0.0,1.16
-8.267552092058128,-54.861598107185685,20240519,24.51,29.01,20.39,89.25,2.24,97.65,15.97,0.84,17.4,8.66,17.64,0.76,0.98,4.55,0.84,0.54,0.0,0.44
-8.267552092058128,-54.861598107185685,20240520,24.39,28.26,21.57,86.12,2.62,97.59,15.96,0.83,16.6,8.63,16.85,0.74,0.95,4.55,0.84,0.42,0.0,0.06
